fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
2,Panel 1 (Lucid),control,0.04988533384866332,0.05946350987054946,0.8389234667994273,0.4015987626235049,-0.06672189086667205,0.1664925585639987,2318,political_interest_pre,FALSE
2,Panel 1 (Lucid),factcheck,0.07862511123626895,0.06027175155167474,1.304510143012166,0.19218920652177857,-0.03956706565461826,0.19681728812715615,2318,political_interest_pre,FALSE
2,Panel 1 (Lucid),control,0.02326628249621575,0.04362030521179282,0.533381928055049,0.593820361274938,-0.06227260922168141,0.10880517421411293,2318,cognitive_reflection_pre,FALSE
2,Panel 1 (Lucid),factcheck,-0.00840889349498928,0.04371537790745495,-0.19235550274301255,0.8474805948141149,-0.09413422162088694,0.07731643463090837,2318,cognitive_reflection_pre,FALSE
2,Panel 1 (Lucid),control,0.3893485926059431,0.23144287176738096,1.6822665119592464,0.09265185721816308,-0.06450808379431527,0.8432052690062015,2318,need_for_cognition_pre,FALSE
2,Panel 1 (Lucid),factcheck,0.21280226971592284,0.2247303109438538,0.9469228642196332,0.34377678643661425,-0.22789115597699625,0.6534956954088419,2318,need_for_cognition_pre,FALSE
2,Panel 1 (MTurk),control,0.00375702887853019,0.13842602493807085,0.02714105877280677,0.9783498555406688,-0.2677124963792496,0.27522655413631,2060,lucid_pid_7n,FALSE
2,Panel 1 (MTurk),factcheck,0.1339765304400415,0.1366890211048983,0.9801557532351104,0.32712433605619917,-0.1340865283951617,0.40203958927524475,2060,lucid_pid_7n,FALSE
2,Panel 1 (MTurk),control,-0.8996774778085248,0.740577449514105,-1.2148323965289596,0.22456924837441544,-2.3520359394934194,0.5526809838763698,2060,lucid_age,FALSE
2,Panel 1 (MTurk),factcheck,-0.5683971154881394,0.6978858507832547,-0.8144557091252289,0.41547807536147485,-1.9370323896788872,0.8002381587026083,2060,lucid_age,FALSE
2,Panel 1 (MTurk),control,-0.39831141042015766,0.31136559783750467,-1.2792402667041856,0.2009565315105894,-1.0089355402712288,0.2123127194309134,2060,lucid_hhin,FALSE
2,Panel 1 (MTurk),factcheck,-0.6795038546550127,0.30470171299995347,-2.230062469832969,0.02585066273515012,-1.2770593317434846,-0.08194837756654083,2060,lucid_hhin,TRUE
2,Panel 1 (MTurk),control,-0.04249789725325999,0.04803602999666968,-0.8847087749800797,0.37641696991819784,-0.13670213568529166,0.05170634117877166,2060,political_knowledge_pre,FALSE
2,Panel 1 (MTurk),factcheck,-0.05023276709246056,0.04871140930271065,-1.031232062704153,0.30255306383123026,-0.14576150284832923,0.04529596866340812,2060,political_knowledge_pre,FALSE
2,Panel 1 (MTurk),control,-0.06903229551976472,0.04895969410128188,-1.4099821656760985,0.1586959100123624,-0.16504794662574193,0.02698335558621248,2060,political_interest_pre,FALSE
2,Panel 1 (MTurk),factcheck,0.03457253048943528,0.04799076169282437,0.7203997033996775,0.47136066648184016,-0.0595429315368619,0.12868799251573246,2060,political_interest_pre,FALSE
2,Panel 1 (MTurk),control,-0.07660094882896498,0.06512650138835549,-1.1761870697181518,0.23965603284213863,-0.2043215882210636,0.05111969056313364,2060,cognitive_reflection_pre,FALSE
2,Panel 1 (MTurk),factcheck,-0.10747183524177188,0.0646649229718553,-1.6619804107483096,0.09666884891299247,-0.23428726570619524,0.01934359522265145,2060,cognitive_reflection_pre,FALSE
2,Panel 1 (MTurk),control,-0.32872821591697415,0.2611522406976218,-1.2587608478442889,0.20825935481463273,-0.8408781157201783,0.18342168388623,2060,need_for_cognition_pre,FALSE
2,Panel 1 (MTurk),factcheck,-0.22659601924673395,0.2597359830338289,-0.8724090385937066,0.3830869427249114,-0.7359684731483849,0.2827764346549169,2060,need_for_cognition_pre,FALSE
2,Panel 2 (MTurk),control,0.02887756407522924,0.13189051855251951,0.2189510238655256,0.826709984461146,-0.2297757407394938,0.2875308688899523,2051,lucid_pid_7n,FALSE
2,Panel 2 (MTurk),factcheck,-0.04399134609879076,0.1311993906815524,-0.33530145125114724,0.737431990021135,-0.3012892653267627,0.2133065731291812,2051,lucid_pid_7n,FALSE
2,Panel 2 (MTurk),control,0.4979451028764167,0.6732240615871206,0.7396424627226111,0.4596016156125693,-0.8223289420008822,1.8182191477537155,2051,lucid_age,FALSE
