fc,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,significant
1,Panel 5 (Lucid),factcheck,-0.11983758108923331,0.10219001216567464,-1.1726936767063665,0.24104585958423735,-0.3202367770746597,0.0805616148961931,2196,agreeableness_pre,FALSE
1,Panel 5 (Lucid),control,0.01382784289078245,0.10829053517919005,0.12769207269962515,0.8984043553030453,-0.1985347522673248,0.22619043804888972,2196,conscientiousness_pre,FALSE
1,Panel 5 (Lucid),factcheck,-0.08855195064402455,0.1055377698735793,-0.8390545939155093,0.40153000018563223,-0.2955162496057617,0.11841234831771266,2196,conscientiousness_pre,FALSE
1,Panel 5 (Lucid),control,0.02343602924187369,0.1294473666137309,0.1810467826032064,0.8563475626656546,-0.23041606101686463,0.27728811950061205,2196,emotional_stability_pre,FALSE
1,Panel 5 (Lucid),factcheck,0.0358958406060903,0.13154469458284573,0.2728794248975462,0.7849715605604207,-0.22206920384279863,0.29386088505497926,2196,emotional_stability_pre,FALSE
1,Panel 5 (Lucid),control,-0.16817126831787252,0.11018411095601977,-1.526275130404224,0.12708536445874644,-0.3842472504809538,0.04790471384520878,2196,openness_to_experience_pre,FALSE
1,Panel 5 (Lucid),factcheck,7.064156259932261e-4,0.10475956642518314,0.00674320875981986,0.994620351105158,-0.2047317914793418,0.20614462273132825,2196,openness_to_experience_pre,FALSE
1,Panel 6 (MTurk),control,0.0916375296423758,0.1728086610202575,0.5302831993567358,0.5959896395267694,-0.24731924478527337,0.43059430407002497,1590,extraversion_pre,FALSE
1,Panel 6 (MTurk),factcheck,0.00832873173731889,0.17132002890026912,0.04861504980347228,0.9612321817817508,-0.32770815465508013,0.34436561812971794,1590,extraversion_pre,FALSE
1,Panel 6 (MTurk),control,-0.02521268487619405,0.13042673995322418,-0.19330917023024763,0.8467415348504119,-0.28103913948008835,0.23061376972770023,1590,agreeableness_pre,FALSE
1,Panel 6 (MTurk),factcheck,0.00353005758329467,0.13397885061754763,0.02634787182472167,0.9789831782746936,-0.25926370968930895,0.2663238248558983,1590,agreeableness_pre,FALSE
1,Panel 6 (MTurk),control,0.03274386627234824,0.131658899177271,0.2487022637813532,0.803623216464035,-0.2254994157850915,0.290987148329788,1590,conscientiousness_pre,FALSE
1,Panel 6 (MTurk),factcheck,0.04249219999530471,0.13155960921880347,0.32298818951821123,0.7467466557961222,-0.21555632906852631,0.30054072905913576,1590,conscientiousness_pre,FALSE
1,Panel 6 (MTurk),control,0.11722028973903582,0.15793026426021864,0.7422281618290351,0.4580587371822723,-0.19255314778487817,0.42699372726294976,1590,emotional_stability_pre,FALSE
1,Panel 6 (MTurk),factcheck,-0.11068291100376404,0.1616928555466956,-0.6845256744927712,0.4937430453114975,-0.4278365099063042,0.2064706878987761,1590,emotional_stability_pre,FALSE
1,Panel 6 (MTurk),control,-0.00564061991084845,0.1400687649017016,-0.04027036230959106,0.9678826378081912,-0.2803794927708145,0.26909825294911754,1590,openness_to_experience_pre,FALSE
1,Panel 6 (MTurk),factcheck,-0.08121555459758346,0.13565547402822553,-0.5986898441023112,0.549465010146645,-0.34729794675656733,0.18486683756140043,1590,openness_to_experience_pre,FALSE
1,Panel 7 (Lucid),control,0.08255603867738637,0.13242714083243812,0.6234072423404932,0.5330765762855587,-0.17712822934795508,0.3422403067027278,2384,extraversion_pre,FALSE
1,Panel 7 (Lucid),factcheck,-0.20614898345743457,0.13377270328685845,-1.5410392284244598,0.12343995454118088,-0.46847184504344686,0.05617387812857777,2384,extraversion_pre,FALSE
1,Panel 7 (Lucid),control,0.06502468506233745,0.10202175972250235,0.6373609437751673,0.5239509651369232,-0.1350358601526182,0.26508523027729314,2384,agreeableness_pre,FALSE
1,Panel 7 (Lucid),factcheck,0.02714446974524424,0.10225560513973998,0.26545703492878736,0.7906803557559263,-0.17337463687657045,0.2276635763670589,2384,agreeableness_pre,FALSE
1,Panel 7 (Lucid),control,0.2147124850432781,0.10448590128455276,2.054942173093178,0.03999333830022218,0.00981985787118383,0.4196051122153724,2384,conscientiousness_pre,TRUE
1,Panel 7 (Lucid),factcheck,-0.01009450783759207,0.10803681734601964,-0.09343581276798864,0.9255651918120456,-0.22195033781271467,0.2017613221375305,2384,conscientiousness_pre,FALSE
1,Panel 7 (Lucid),control,0.21865772065725084,0.12286315243186816,1.7796850913336613,0.0752548664028784,-0.02227195286734987,0.4595873941818516,2384,emotional_stability_pre,FALSE
1,Panel 7 (Lucid),factcheck,0.03140166380822686,0.1241754157025209,0.25288148729418247,0.8003815978714229,-0.21210130492424353,0.27490463254069725,2384,emotional_stability_pre,FALSE
1,Panel 7 (Lucid),control,0.00196440815210816,0.10373951097807067,0.01893596888579331,0.9848937702461736,-0.20146457781183488,0.2053933941160512,2384,openness_to_experience_pre,FALSE
1,Panel 7 (Lucid),factcheck,-0.1291789058312146,0.10520534469839989,-1.2278739849343354,0.21961549344377385,-0.33548233244469333,0.07712452078226412,2384,openness_to_experience_pre,FALSE
2,Panel 1 (Lucid),control,0.01726820508445776,0.13260374395710134,0.1302241141098113,0.896400416117588,-0.24276613535999456,0.2773025455289101,2318,extraversion_pre,FALSE
2,Panel 1 (Lucid),factcheck,0.20190465218155937,0.1332970944336223,1.514696573390813,0.12998560101134393,-0.05948934017375684,0.4632986445368755,2318,extraversion_pre,FALSE
2,Panel 1 (Lucid),control,0.10425902801734097,0.09960277528491522,1.046748222819158,0.29532485076074244,-0.09106081141365494,0.29957886744833684,2318,agreeableness_pre,FALSE
2,Panel 1 (Lucid),factcheck,-0.17325273865382032,0.1044597610214818,-1.6585595923217884,0.09733986304225078,-0.37809706845640634,0.03159159114876567,2318,agreeableness_pre,FALSE
2,Panel 1 (Lucid),control,0.0016615499353652,0.10377774795690783,0.01601065708281837,0.9872272675318896,-0.20184536048426305,0.20516846035499345,2318,conscientiousness_pre,FALSE
2,Panel 1 (Lucid),factcheck,-0.15442969626047298,0.10633185507515854,-1.4523370832881404,0.1465432416467436,-0.362945179893039,0.05408578737209305,2318,conscientiousness_pre,FALSE
2,Panel 1 (Lucid),control,0.16497440734479948,0.12324828261103238,1.338553396848972,0.1808473741767417,-0.07671398638591884,0.4066628010755178,2318,emotional_stability_pre,FALSE
2,Panel 1 (Lucid),factcheck,0.01648066407168114,0.1213292418472546,0.1358342294137896,0.8919641253439379,-0.22144451389752437,0.2544058420408867,2318,emotional_stability_pre,FALSE
2,Panel 1 (Lucid),control,-0.01564556008518521,0.10484999110730478,-0.14921851609098713,0.8813941904267577,-0.22125512637326125,0.1899640062028908,2318,openness_to_experience_pre,FALSE
2,Panel 1 (Lucid),factcheck,-0.06954872727746342,0.10287644640788648,-0.6760413068868584,0.4990818615599595,-0.27128819624447964,0.13219074168955278,2318,openness_to_experience_pre,FALSE
2,Panel 1 (MTurk),control,-0.30141751292784313,0.1324930082219292,-2.2749692000574178,0.02301013052063656,-0.5612517027637034,-0.04158332309198287,2060,extraversion_pre,TRUE
2,Panel 1 (MTurk),factcheck,-0.01220699355566526,0.13309770051435926,-0.09171453382358254,0.926933767090002,-0.2732270552651596,0.24881306815382911,2060,extraversion_pre,FALSE
2,Panel 1 (MTurk),control,-0.08543314886919351,0.11909301104845528,-0.7173649244155343,0.47323028946836465,-0.3189883866599742,0.14812208892158715,2060,agreeableness_pre,FALSE
2,Panel 1 (MTurk),factcheck,-0.10139392709954098,0.1191946444909408,-0.8506584128219558,0.3950579933912951,-0.3351484798846965,0.13236062568561452,2060,agreeableness_pre,FALSE
2,Panel 1 (MTurk),control,0.07201304463550959,0.12392001773224944,0.5811251963432267,0.5612196517140691,-0.17100851434344344,0.3150346036144626,2060,conscientiousness_pre,FALSE
2,Panel 1 (MTurk),factcheck,0.0420983128111419,0.1225389996668346,0.34355032214724274,0.7312195489579285,-0.19821490921485516,0.282411534837139,2060,conscientiousness_pre,FALSE
2,Panel 1 (MTurk),control,0.02989364185606959,0.1249311537592936,0.23928092358504943,0.81091156007412,-0.215110872404273,0.2748981561164122,2060,emotional_stability_pre,FALSE
2,Panel 1 (MTurk),factcheck,-0.0503870345624669,0.1277447936397203,-0.3944351321633809,0.6933006396447541,-0.3009094236799941,0.20013535455506032,2060,emotional_stability_pre,FALSE
2,Panel 1 (MTurk),control,-0.18004312704232023,0.12136454916131605,-1.4834902637261025,0.138097175949009,-0.4180531151113029,0.05796686102666243,2060,openness_to_experience_pre,FALSE
2,Panel 1 (MTurk),factcheck,-0.12392635612649804,0.11419779938504816,-1.08519040466487,0.27796431109697434,-0.34788151483607993,0.10002880258308385,2060,openness_to_experience_pre,FALSE
2,Panel 2 (MTurk),control,0.09449021069428208,0.1551188481458408,0.609147191484065,0.5424943454062965,-0.2097166659812243,0.3986970873697885,2051,extraversion_pre,FALSE
2,Panel 2 (MTurk),factcheck,0.01710262315645815,0.15139275450403694,0.11296857113463848,0.9100665278519976,-0.27979693192323607,0.3140021782361524,2051,extraversion_pre,FALSE
2,Panel 2 (MTurk),control,-0.18383775919590367,0.11923195253079873,-1.541849775113065,0.12326436734502942,-0.41766608059508536,0.04999056220327805,2051,agreeableness_pre,FALSE
2,Panel 2 (MTurk),factcheck,-0.02955227040641429,0.1163460819012902,-0.2540031423790179,0.7995185910392608,-0.25772104945348306,0.19861650864065447,2051,agreeableness_pre,FALSE
2,Panel 2 (MTurk),control,-0.10275268131004477,0.12683523673021424,-0.8101272482236586,0.4179610279057603,-0.35149196528036286,0.14598660266027336,2051,conscientiousness_pre,FALSE
2,Panel 2 (MTurk),factcheck,-0.0322519763630213,0.12684567747111422,-0.2542615326436003,0.7993190038878208,-0.28101173589267553,0.21650778316663297,2051,conscientiousness_pre,FALSE
2,Panel 2 (MTurk),control,-0.04820862761200847,0.14291487281894968,-0.3373240773413492,0.7359071276385927,-0.3284820283650531,0.23206477314103616,2051,emotional_stability_pre,FALSE
2,Panel 2 (MTurk),factcheck,0.13263798909153562,0.13958954315972225,0.950200037117161,0.3421225717998241,-0.14111403684702534,0.4063900150300966,2051,emotional_stability_pre,FALSE
