fc,panel,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
1,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-6.662735849056598,2.3741790614757203,-2.806332494953113,0.005125994686551379,-11.322708118130803,-2.0027635799823926,846,outcome_w1
1,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-10.59316770186336,4.330904891288327,-2.4459478949010536,0.014985403955051338,-19.11381152581326,-2.0725238779134596,320,outcome_w1
2,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-15.260189750951852,2.334694087809211,-6.536269496990692,1.094630441971937e-10,-19.842724693356697,-10.677654808547008,838,outcome_w1
2,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-10.736316645129014,4.035399634138767,-2.660533681547095,0.008210402657281644,-18.676756382255178,-2.7958769080028505,308,outcome_w1
3,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-1.1655438277350025,2.1623314600518833,-0.5390218147716522,0.5900100214717896,-5.409553440835154,3.0784657853651485,868,outcome_w1
3,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-29.160289115646254,3.8451201624534215,-7.583713351896969,3.856000904862142e-13,-36.725839958850386,-21.594738272442125,313,outcome_w1
