name,value,fc,panel,panel_factor,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome,type2
grp_agree,high,1,panel_2_mturk,Panel 2 (MTurk),treatmentcontrol,-0.5524521394763842,3.1206503929731233,0.17703108964732472,0.8595472995149014,-6.681921613388001,5.577017334435233,566,outcome_w1,treatmentcontrol
grp_agree,high,1,panel_2_mturk,Panel 2 (MTurk),treatmentfactcheck,-14.858273858337633,2.8502078127877306,-5.213049305273308,2.6078528048641166e-7,-20.45654972484456,-9.259997991830705,566,outcome_w1,treatmentfactcheck
grp_agree,high,1,panel_3_lucid,Panel 3 (Lucid),treatmentcontrol,3.165090325341113,3.5729521258465486,-0.8858473928169972,0.3760404662923581,-3.8513546324123964,10.181535283094622,625,outcome_w1,treatmentcontrol
grp_agree,high,1,panel_3_lucid,Panel 3 (Lucid),treatmentfactcheck,-13.986612862575729,3.2988788541761473,-4.239807971386905,2.5751727526685032e-5,-20.46484181369546,-7.508383911455997,625,outcome_w1,treatmentfactcheck
grp_agree,high,1,panel_4_mturk,Panel 4 (MTurk),treatmentcontrol,11.626546642019738,2.544399534091692,-4.569465795854353,5.632149763673376e-6,6.632332460694268,16.620760823345208,830,outcome_w1,treatmentcontrol
grp_agree,high,1,panel_4_mturk,Panel 4 (MTurk),treatmentfactcheck,-23.38966813853337,2.3374205369351713,-10.006615313306835,2.4738221285268707e-22,-27.97761851223531,-18.80171776483143,830,outcome_w1,treatmentfactcheck
grp_agree,high,1,panel_5_lucid,Panel 5 (Lucid),treatmentcontrol,13.600542063758702,3.5564496135501025,-3.8241908480695255,1.4718223156669517e-4,6.613704052117344,20.587380075400063,518,outcome_w1,treatmentcontrol
grp_agree,high,1,panel_5_lucid,Panel 5 (Lucid),treatmentfactcheck,-15.082593068038852,3.900133505024263,-3.867199173722906,1.2410791470928977e-4,-22.744616710819663,-7.420569425258041,518,outcome_w1,treatmentfactcheck
grp_agree,high,1,panel_6_mturk,Panel 6 (MTurk),treatmentcontrol,0.38571738077914897,5.163057565689099,-0.07470716254306731,0.9405216393858526,-9.794682762995896,10.566117524554192,202,outcome_w1,treatmentcontrol
grp_agree,high,1,panel_6_mturk,Panel 6 (MTurk),treatmentfactcheck,-6.612843773412724,5.5536403054609265,-1.1907223748196794,0.23515995162642245,-17.563386130312303,4.337698583486853,202,outcome_w1,treatmentfactcheck
grp_agree,high,1,panel_7_lucid,Panel 7 (Lucid),treatmentcontrol,9.81110319354726,3.3682217353091417,-2.9128436203285704,0.0037083982267266283,3.196802841044363,16.425403546050156,630,outcome_w1,treatmentcontrol
grp_agree,high,1,panel_7_lucid,Panel 7 (Lucid),treatmentfactcheck,-16.074665267867633,3.46376925853217,-4.640801412585878,4.22417178080322e-6,-22.876595790293667,-9.2727347454416,630,outcome_w1,treatmentfactcheck
grp_agree,high,2,panel_1_lucid,Panel 1 (Lucid),treatmentcontrol,11.67921256051559,3.012667302622141,-3.876701735485472,1.1760589941447398e-4,5.762518057996018,17.59590706303516,598,outcome_w1,treatmentcontrol
grp_agree,high,2,panel_1_lucid,Panel 1 (Lucid),treatmentfactcheck,-15.149986868773984,2.9713749501542037,-5.098645281366377,4.597285503197197e-7,-20.985585714089556,-9.314388023458413,598,outcome_w1,treatmentfactcheck
