fc,panel,panel_factor,target,lucid_pid_3,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_joe_biden,Republican,treatmentcontrol,-1.4634858404323394,2.464607412586105,0.593800794787316,0.5528117596710302,-6.301283301479011,3.374311620614333,807,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_joe_biden,Republican,treatmentfactcheck,1.4602143517355017,2.3614846132282006,0.6183459098382001,0.536521821188924,-3.1751625475770746,6.095591251048078,807,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Democrat,treatmentcontrol,-3.384287793421402,1.773378640294866,1.9083842088335317,0.056673117298464804,-6.864927567082147,0.09635198023934333,863,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Democrat,treatmentfactcheck,1.5603856854591671,1.662538751170722,0.9385559791375564,0.3482213601139409,-1.7027067929835107,4.823478163901845,863,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Independent,treatmentcontrol,3.9112322583369687,3.416984393560911,-1.1446444606851105,0.2534255212201948,-2.817745889263505,10.640210405937442,256,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Independent,treatmentfactcheck,-5.299548423618091,3.35930310444257,-1.5775737582624234,0.11589842883075098,-11.914936314636135,1.315839467399952,256,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Republican,treatmentcontrol,0.5057180600776283,2.0756594241372643,-0.24364211883547662,0.8075703125819196,-3.5686484587817082,4.580084578936964,802,thermometer
1,panel_1_lucid,Panel 1 (Lucid),w1_ft_scientists,Republican,treatmentfactcheck,2.6772883778048513,2.0950212367908954,1.2779289922167372,0.2016442183297876,-1.4350839527512527,6.789660708360955,802,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Democrat,treatmentcontrol,2.69045883030977,2.2009270225483926,-1.2224207357836707,0.22188308552326697,-1.6293513617792232,7.010269022398763,861,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Democrat,treatmentfactcheck,-2.941607228164866,2.231583864964313,-1.3181701455848747,0.18779726622481174,-7.3215883114141755,1.4383738550844436,861,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Independent,treatmentcontrol,4.139631736082583,6.650670367814291,-0.6224382666920616,0.535936321804154,-9.154868898356085,17.43413237052125,62,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Independent,treatmentfactcheck,2.4259581169383355,8.188522272785168,0.2962632372633448,0.7680191848877512,-13.942664672952635,18.794580906829307,62,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Republican,treatmentcontrol,0.34183238456958925,1.7041440404884491,-0.20058890354808961,0.8410591789678501,-3.0021127358040443,3.6857775049432226,1042,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_antifa,Republican,treatmentfactcheck,0.1684633369243561,1.6705733067317552,0.10084163098112184,0.9196955777956091,-3.1096078381336674,3.4465345119823794,1042,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Democrat,treatmentcontrol,2.3110611980894387,2.1172556162559086,-1.0915362228091523,0.27533988755566874,-1.8444780218619545,6.466600418040832,868,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Democrat,treatmentfactcheck,-1.5301140722169817,2.16115803354958,-0.7080065633626319,0.47913125075871676,-5.771820600222157,2.7115924557881934,868,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Independent,treatmentcontrol,0.1254118984161638,8.294432555042977,-0.01512000942607146,0.987984219259815,-16.449688953530117,16.700512750362446,63,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Independent,treatmentfactcheck,-9.997328832394695,9.022141167969492,-1.1080882737556053,0.27203624946416566,-28.02663930869356,8.031981643904173,63,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Republican,treatmentcontrol,2.019201515334337,1.6292720462869883,-1.239327416152492,0.21550226472319012,-1.1778123236664402,5.216215354335114,1046,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_donald_trump,Republican,treatmentfactcheck,0.056675020383852547,1.4925388860943345,0.037972223646486926,0.9697170739810472,-2.8720362927235756,2.985386333491281,1046,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Democrat,treatmentcontrol,1.568346356925883,1.6698885065318572,-0.9391922579209411,0.3478933147951836,-1.7091450940640631,4.84583780791583,868,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Democrat,treatmentfactcheck,-1.647297056062929,1.7096748764984149,-0.9635148054797168,0.3355575831959643,-5.00287724586463,1.7082831337387714,868,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Independent,treatmentcontrol,-1.7225142855710343,10.568395516185912,0.16298730331703956,0.8710501252990666,-22.84176751495976,19.39673894381769,63,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Independent,treatmentfactcheck,3.0045939947729434,10.464434381365582,0.28712435715812207,0.7749593768727607,-17.90690948405785,23.916097473603735,63,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Republican,treatmentcontrol,1.0321039763334967,1.6603796774820292,-0.621607208478175,0.5343357580622001,-2.2259539418972922,4.290161894564285,1045,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_joe_biden,Republican,treatmentfactcheck,1.5191951032598212,1.6089176052306298,0.9442342468755898,0.34526821325631796,-1.6378820487877148,4.6762722553073575,1045,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Democrat,treatmentcontrol,-0.7150711407653835,1.306550852854423,0.5472968305850222,0.5843159934886724,-3.2794519190426046,1.8493096375118379,865,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Democrat,treatmentfactcheck,-1.725251032856321,1.3659103471532636,-1.263077797493789,0.20690157513614738,-4.406137300265977,0.9556352345533343,865,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Independent,treatmentcontrol,-0.6590846001077094,6.522524581270216,0.10104746895094986,0.9198336815134164,-13.693309910448102,12.375140710232683,63,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Independent,treatmentfactcheck,-5.4090911634071785,7.01453142361351,-0.7711265139105621,0.44351454024210635,-19.426513693999787,8.608331367185432,63,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Republican,treatmentcontrol,-0.4536087937977285,1.408961489218307,0.3219454877005836,0.7475585047438282,-3.218330866407092,2.3111132788116353,1043,thermometer
1,panel_1_mturk,Panel 1 (MTurk),w1_ft_scientists,Republican,treatmentfactcheck,0.5095809183560224,1.317232888039493,0.38685711766159925,0.6989409039958776,-2.0751475275223874,3.0943093642344324,1043,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Democrat,treatmentcontrol,-0.7223185663426629,1.611535525600925,0.44821758805057543,0.6540983726152033,-3.8848994109434134,2.4402622782580874,950,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Democrat,treatmentfactcheck,-0.4452507738868619,1.645549577003258,-0.2705787659693102,0.7867738020671701,-3.674582978109158,2.7840814303354344,950,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Independent,treatmentcontrol,-2.749697483901434,7.183694846407179,0.382769249347591,0.7027114453496071,-17.003706573166543,11.504311605363675,99,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Independent,treatmentfactcheck,5.326737225916612,7.172009524220089,0.7427119565204233,0.45941479509335115,-8.904085648980125,19.557560100813348,99,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Republican,treatmentcontrol,3.3292762565624034,1.9791106681930406,-1.682208231236551,0.09288282955312398,-0.5550457359062069,7.213598249031014,881,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_anthony_fauci,Republican,treatmentfactcheck,-1.5493691769820628,2.0211325024465636,-0.7665846623645727,0.4435338557805344,-5.516165756434663,2.417427402470538,881,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Democrat,treatmentcontrol,-1.8864170748301206,1.8415334927143154,1.0243729382568272,0.3059188320270961,-5.500341376380842,1.727507226720601,954,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Democrat,treatmentfactcheck,-1.344151714666879,1.938719942046473,-0.6933191770070825,0.4882780283495747,-5.148799927790464,2.460496498456706,954,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Independent,treatmentcontrol,-1.2950736258618925,7.009850729191796,0.18475052834844152,0.8537879965383479,-15.197459237282052,12.607311985558267,103,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Independent,treatmentfactcheck,-9.155863184941033,6.226420352655115,-1.4704858757306234,0.14447852072913656,-21.504499420649623,3.192773050767558,103,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Republican,treatmentcontrol,4.650589385978672,2.217032024863786,-2.09766450543916,0.03621567580907174,0.2993824023098348,9.00179636964751,892,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_black_lives_matter_protestors,Republican,treatmentfactcheck,-1.6327386821663483,2.260479619590396,-0.722297457590971,0.4703009289259019,-6.069217089737894,2.8037397254051974,892,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Democrat,treatmentcontrol,1.2573698549477998,2.014626028755358,-0.6241207236484514,0.5326968937759815,-2.696219572993944,5.210959282889544,958,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Democrat,treatmentfactcheck,0.17812508499991989,2.1055901322370243,0.08459627648932604,0.9326000340763511,-3.9539762417826716,4.310226411782511,958,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Independent,treatmentcontrol,0.9838293561243258,6.76083779651639,-0.14551885220959695,0.8845856278510345,-12.424697834335813,14.392356546584466,103,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Independent,treatmentfactcheck,-1.2291855199971726,7.095163143645646,-0.17324274228958617,0.8628006276868363,-15.300768184107707,12.84239714411336,103,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Republican,treatmentcontrol,-0.617482188891682,1.9483530174424402,0.3169252098381212,0.7513745113992432,-4.441372489560057,3.2064081117766925,892,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_donald_trump,Republican,treatmentfactcheck,0.9292458719856429,1.967524315112255,0.47229193807072506,0.6368339455484402,-2.932270535735478,4.790762279706764,892,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Democrat,treatmentcontrol,-0.20469325436871394,1.631715204776973,0.12544667952437935,0.9001963650502844,-3.406858870733164,2.997472361995736,954,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Democrat,treatmentfactcheck,-2.966486672904263,1.6593842847566256,-1.7877032464118727,0.07414122441039887,-6.222951578929002,0.28997823312047544,954,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Independent,treatmentcontrol,6.460309118890756,6.934355369093196,-0.9316380218534386,0.3537022248948054,-7.292349251749088,20.2129674895306,103,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Independent,treatmentfactcheck,-6.909852432663624,6.987106925308398,-0.9889432788891571,0.3250084022520804,-20.76713107332608,6.947426207998832,103,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Republican,treatmentcontrol,3.478381583087149,2.134808325809715,-1.629364819798437,0.10359087007997794,-0.7114830359000877,7.668246202074386,887,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_joe_biden,Republican,treatmentfactcheck,0.9117508026995929,2.131748390709717,0.42770094569934036,0.6689726765819943,-3.272108258947026,5.095609864346211,887,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Democrat,treatmentcontrol,-0.9077201151803687,1.564458470815649,0.5802136215908102,0.5619118755288727,-3.978019776755539,2.162579546394802,925,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Democrat,treatmentfactcheck,2.8846875042029065,1.670511470014927,1.7268289119721698,0.08453225045627835,-0.3937445518236249,6.163119560229438,925,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Independent,treatmentcontrol,0.798032451126947,6.127376404150924,-0.1302404811603101,0.89665155159741206,-11.366347704069584,12.962412606323477,95,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Independent,treatmentfactcheck,8.157852194714586,6.579210704439084,1.2399439022693666,0.21805017430477708,-4.903532458547218,21.21923684797639,95,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Republican,treatmentcontrol,4.364851891503331,1.9465131979696229,-2.2423952203644135,0.025187891916967724,0.5444227938973709,8.185280989109291,867,thermometer
1,panel_2_mturk,Panel 2 (MTurk),w1_ft_politifact,Republican,treatmentfactcheck,-1.392611377544661,1.9467885765658994,-0.7153377589677471,0.47459294927532414,-5.213580961802944,2.4283582067136225,867,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Democrat,treatmentcontrol,-2.1720358005901588,2.3568197675860016,0.9215960551853696,0.3570074359059312,-6.798071642329217,2.454000041148899,829,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Democrat,treatmentfactcheck,2.7759885640419686,2.2335991348741153,1.242832037629,0.21428114061758394,-1.6081861599287146,7.160163288012652,829,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Independent,treatmentcontrol,1.9195529365556816,4.473640527623838,-0.42908072848116097,0.6682325252343057,-6.891104153499286,10.73021002661065,251,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Independent,treatmentfactcheck,-2.539940786150018,4.247454528758286,-0.5979912837095285,0.5503849182839204,-10.905133547484226,5.825251975184191,251,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Republican,treatmentcontrol,2.1616435472757103,1.9694891435690443,-1.0975656069667132,0.27271798551778337,-1.7042182890630078,6.027505383614429,816,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_amy_coney_barrett,Republican,treatmentfactcheck,-1.509836411690658,1.9273610516961026,-0.783369784484325,0.43363729694722275,-5.293006051862077,2.2733332284807615,816,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Democrat,treatmentcontrol,0.27842029531071266,2.0197257591069353,-0.13785054434014948,0.8903916522636524,-3.6858951640511,4.242735754672525,838,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Democrat,treatmentfactcheck,-1.367819764607087,1.9583534124921815,-0.6984539950153394,0.48508709437567643,-5.211673650725531,2.476034121511356,838,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Independent,treatmentcontrol,2.2765136439080194,4.564565582939939,-0.49873610150689646,0.6183969370922064,-6.712702359023881,11.26572964683992,254,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Independent,treatmentfactcheck,-3.4124958352377255,4.463283151879465,-0.7645707697932499,0.44523690524806614,-12.202251531693264,5.377259861217812,254,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Republican,treatmentcontrol,-1.4781094919349926,2.55491740210028,0.5785351380517847,0.5630640993246105,-6.49316782594442,3.5369488420744353,808,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_anthony_fauci,Republican,treatmentfactcheck,5.153526646906019,2.5061890933834525,2.056319956268167,0.04007236191683065,0.23411731921343737,10.0729359745986,808,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Democrat,treatmentcontrol,-1.0242141427823823,2.2945116013291726,0.4463756653873844,0.6554386712172434,-5.527734533743426,3.479306248178662,857,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Democrat,treatmentfactcheck,-1.8709453008291055,2.295488973301,-0.8150530551835391,0.41526838409644373,-6.376384014888681,2.6344934132304703,857,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Independent,treatmentcontrol,0.4483075556921002,4.726490176395409,-0.09484999205774201,0.9245056583203776,-8.857944965763554,9.754560077147755,265,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Independent,treatmentfactcheck,2.325826303579983,4.714842278028364,0.493298856341084,0.6222099826338826,-6.957492015221591,11.609144622381558,265,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Republican,treatmentcontrol,-2.361478387087518,2.4501884738325588,0.963794586542038,0.3354379891474947,-7.17098176141713,2.448024987242093,806,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_black_lives_matter_protestors,Republican,treatmentfactcheck,5.494990697498248,2.559815971087295,2.1466350548489714,0.03212017431432618,0.47029823726895525,10.519683157727542,806,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Democrat,treatmentcontrol,-1.3220664807906883,2.0097479597100434,0.6578270048257343,0.5108235125037677,-5.2665940028197875,2.6224610412384104,869,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Democrat,treatmentfactcheck,1.5995897735053581,1.9127014873618102,0.8362987032083469,0.4032167805881586,-2.1544648689549666,5.353644415965682,869,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Independent,treatmentcontrol,2.141334692858927,4.748972332957417,-0.45090485745690023,0.6524282457312285,-7.209346700916373,11.492016086634226,264,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Independent,treatmentfactcheck,2.7474819518994713,4.91831509005382,0.5586225976972545,0.5768928093171738,-6.936633721322522,12.431597625121466,264,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Republican,treatmentcontrol,2.1650325728184434,2.2795208798487527,-0.9497752760054097,0.3425042552086628,-2.3093024760007426,6.639367621637629,826,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_donald_trump,Republican,treatmentfactcheck,-0.798583713750308,2.2712132742771627,-0.35161106303610595,0.7252196414622305,-5.256612261010623,3.659444833510008,826,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Democrat,treatmentcontrol,0.044311431138718146,1.8716665524728138,-0.023674853344028957,0.9811174121318654,-3.6292158614281225,3.7178387237055586,867,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Democrat,treatmentfactcheck,-0.894456925633695,1.7730332741200054,-0.5044783641060732,0.6140534458619482,-4.3743962954449165,2.585482444177526,867,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Independent,treatmentcontrol,-3.1827644671361583,4.825920559110405,0.6595144756636564,0.5101403511604148,-12.684956186962289,6.319427252689973,264,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Independent,treatmentfactcheck,-0.38428913905480183,4.6344062607755525,-0.08292090020405167,0.93397727230461,-9.509391025433446,8.740812747323842,264,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Republican,treatmentcontrol,0.25347027788677523,2.361716617089582,-0.10732459434491114,0.914557567216707,-4.382210107467894,4.889150663241444,825,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_joe_biden,Republican,treatmentfactcheck,2.993245160584382,2.413305375692487,1.2403093246023553,0.21521363310400068,-1.7436958902666388,7.730186211435403,825,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Democrat,treatmentcontrol,-2.797506174869843,2.2018585414466303,1.2705203909384069,0.20427814818921838,-7.119776515858586,1.5247641661189006,780,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Democrat,treatmentfactcheck,4.536850087332398,2.164534618010644,2.0959933140279707,0.03640448778116206,0.2878469813816995,8.785853193283096,780,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Independent,treatmentcontrol,-5.017264638625721,4.085122853252353,1.2281796212398477,0.22057269624451686,-13.064201459764742,3.0296721825132993,242,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Independent,treatmentfactcheck,-2.9748315653595636,3.603661355789751,-0.8255025296925055,0.409899372776798,-10.073378242293241,4.123715111574114,242,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Republican,treatmentcontrol,-1.1368609546081552,2.202276362713174,0.5162208403342976,0.6058521324636745,-5.460210930974307,3.1864890217579966,751,thermometer
1,panel_3_lucid,Panel 3 (Lucid),w1_ft_politifact,Republican,treatmentfactcheck,2.300929888431809,2.286330406081932,1.0063855522854617,0.3145542811991375,-2.1874289181449624,6.7892886950085805,751,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Democrat,treatmentcontrol,0.13838038910016892,1.7099821185391713,-0.08092505038496342,0.9355137333693944,-3.2161757389064043,3.4929365171067426,1330,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Democrat,treatmentfactcheck,-0.6532567295688679,1.696530589245603,-0.385054495162007,0.7002586085834397,-3.9814243301554306,2.674910871017695,1330,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Independent,treatmentcontrol,-9.965033974482436,5.262504831074365,1.8935914159432758,0.059901517442239836,-20.34996043402043,0.419892485055561,178,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Independent,treatmentfactcheck,6.034460554702457,4.68811436289622,1.2871828815572006,0.19970180282078023,-3.21697473236818,15.285895841773094,178,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Republican,treatmentcontrol,-3.7083876444059722,1.666151550318135,2.2257204896504716,0.02627884490475,-6.978362740766363,-0.4384125480455814,904,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_amy_coney_barrett,Republican,treatmentfactcheck,4.173858395663766,1.6418021889933518,2.542241948296408,0.011180237413652701,0.9516711521725325,7.396045639154999,904,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Democrat,treatmentcontrol,-1.5973233590031974,1.5246630658301397,1.0476566231592264,0.2949842278331321,-4.5882876285924565,1.3936409105860614,1351,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Democrat,treatmentfactcheck,0.1439737271801954,1.5239849601969395,0.09447188190203017,0.924748326537375,-2.8456602880300053,3.1336077423903963,1351,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Independent,treatmentcontrol,-4.640426949098124,5.5755069880769526,0.8322878904145457,0.4063372132298202,-15.641371010347804,6.360517112151555,182,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Independent,treatmentfactcheck,6.765931242309334,4.824392618686734,1.4024420848548418,0.16248668421846485,-2.7530010164383114,16.28486350105698,182,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Republican,treatmentcontrol,-1.434986203092556,1.99075185508394,0.7208262543761638,0.4711997368829328,-5.3419336510291915,2.4719612448440795,919,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_donald_trump,Republican,treatmentfactcheck,2.1274405167664154,1.9352840774296884,1.0992910764769666,0.2719290148998233,-1.670648716724474,5.925529750257304,919,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Democrat,treatmentcontrol,0.8173624225739394,1.356602968176338,-0.6025067331768469,0.5469408418141573,-1.843981941403861,3.47870678655174,1314,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Democrat,treatmentfactcheck,-0.32793547709569965,1.367080777879618,-0.23988010247963337,0.8104606208513261,-3.0098349043121875,2.3539639501207885,1314,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Independent,treatmentcontrol,-5.151760279130095,4.131720277741591,1.246880217638078,0.21406146182143979,-13.304598083479519,3.001077525219329,180,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Independent,treatmentfactcheck,1.0140588988338943,4.225048455681033,0.24001118791203044,0.8105946930218066,-7.3229369428867415,9.351054740554531,180,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Republican,treatmentcontrol,1.1861043988081648,2.1744720973937564,-0.5454677483467305,0.5855656754656127,-3.081464881511054,5.453673679127383,909,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_hunter_biden,Republican,treatmentfactcheck,-2.753105865792386,2.1455234172230937,-1.283186118451074,0.1997539285557088,-6.9638611275044315,1.4576493959196597,909,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Democrat,treatmentcontrol,-0.38049748886315926,1.3986434891414576,0.2720475173389064,0.7856272369988323,-3.1242574245002683,2.3632624467739496,1345,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Democrat,treatmentfactcheck,-0.4018613800927149,1.384262970727051,-0.29030710825244915,0.7716260532921131,-3.1174106311733465,2.3136878709879167,1345,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Independent,treatmentcontrol,-6.236465569557513,5.250144894393596,1.1878654199081564,0.23642586075443045,-16.595064002387904,4.122132863272878,183,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Independent,treatmentfactcheck,-3.3901315240680265,5.148838142378907,-0.6584265091117607,0.5110916115378048,-13.548850528089682,6.768587479953629,183,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Republican,treatmentcontrol,-0.7792623030990878,2.2686902877911943,0.3434855375776218,0.731311868662808,-5.231683854386896,3.67315924818872,918,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_joe_biden,Republican,treatmentfactcheck,-2.585492222522258,2.2156480714660365,-1.1669236896505433,0.24354421962663114,-6.933815692037902,1.762831246993386,918,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Democrat,treatmentcontrol,1.5516273940294432,1.5154758693243326,-1.0238548995974635,0.3060984868780208,-1.4214797268945758,4.524734514953462,1272,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Democrat,treatmentfactcheck,3.7862073557149007,1.4553707285987487,2.601541505070886,0.00938831011123815,0.9310163464971315,6.6413983649326696,1272,thermometer
1,panel_4_mturk,Panel 4 (MTurk),w1_ft_politifact,Independent,treatmentcontrol,5.924726863252476,4.50629915452673,-1.3147655448708697,0.1903595989644732,-2.9707829573665885,14.820236683871542,170,thermometer
