fc,panel,panel_factor,lucid_pid_3,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
1,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentcontrol,9.322860163891123,3.1255658138999114,-2.9827751898330894,0.002930640058086688,3.188923486861431,15.456796840920816,935,outcome_w1
1,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentfactcheck,-17.115852842809357,3.038033322781215,-5.6338594822062,2.331407112381192e-8,-23.078006620462244,-11.15369906515647,935,outcome_w1
1,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentcontrol,18.08923615469364,2.855921919446578,-6.333939324993515,3.945093082100014e-10,12.483417208190422,23.695055101196857,816,outcome_w1
1,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentfactcheck,-16.672553656625066,3.1031698890132815,-5.372749238014312,1.0123341884510315e-7,-22.763689566047937,-10.581417747202195,816,outcome_w1
1,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentcontrol,12.266814013054645,2.747617442388563,-4.464527639040914,9.119575050232696e-6,6.873812144479587,17.659815881629704,840,outcome_w1
1,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentfactcheck,-10.73001850014749,2.8684022026670632,-3.7407649771606764,1.9592167193936745e-4,-16.36009574458385,-5.09994125571113,840,outcome_w1
1,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentcontrol,-2.7280525846702366,4.444182518024771,0.613848007728253,0.5396673395965039,-11.465126217221336,6.0090210478808634,397,outcome_w1
1,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentfactcheck,-5.677250445632796,4.301558969899178,-1.319812301856195,0.1876582295459445,-14.133932254343403,2.7794313630778094,397,outcome_w1
1,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentcontrol,-2.570495412844037,5.019013586726993,0.512151515118793,0.6088745756554191,-12.44241472542231,7.301423899734235,343,outcome_w1
1,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentfactcheck,-6.11889744429882,5.314472026919861,-1.1513650675559552,0.25038402116205827,-16.571955227894122,4.334160339296481,343,outcome_w1
1,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentcontrol,11.333051643192423,2.6506522114336963,-4.275570968649468,2.0756968145758775e-5,6.1320183783809625,16.534084908003884,1076,outcome_w1
1,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentfactcheck,-8.727086914995219,2.805175003678588,-3.11106683310342,0.0019132120229437349,-14.231320342834682,-3.2228534871557564,1076,outcome_w1
1,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentcontrol,5.186556355337073,3.0129501871971662,-1.7214212094763939,0.08557451555395602,-0.727978235264712,11.101090945938857,773,outcome_w1
1,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentfactcheck,-20.60530663290516,3.185753026680109,-6.467954816440391,1.760908814845256e-10,-26.85905969974297,-14.35155356606735,773,outcome_w1
2,panel_1_lucid,Panel 1 (Lucid),Democrat,treatmentcontrol,6.037531506439381,2.6372996684006234,-2.289285354553891,0.0222928037092775,0.8615815521341039,11.213481460744656,903,outcome_w1
