fc,panel,panel_factor,lucid_pid_3,term,estimate,std.error,statistic,p.value,conf.low,conf.high,df,outcome
2,panel_1_lucid,Panel 1 (Lucid),Democrat,treatmentfactcheck,-2.6774873186016106,4.593843971789787,-0.5828424593964707,0.5609937241060811,-11.764564759179084,6.409590121975864,132,outcome_w2
2,panel_1_lucid,Panel 1 (Lucid),Republican,treatmentfactcheck,5.0900394993413345,6.521277911159436,0.7805279223924935,0.43704133502884634,-7.8581106641926075,18.038189662875276,94,outcome_w2
2,panel_1_mturk,Panel 1 (MTurk),Democrat,treatmentfactcheck,0.2709148054649762,3.446465884699934,0.07860655364896013,0.9374017205971312,-6.513358509848658,7.05518812077861,280,outcome_w2
2,panel_1_mturk,Panel 1 (MTurk),Republican,treatmentfactcheck,2.409513408720491,3.12815864061384,0.7702657331495408,0.44169002542559177,-3.743997116209618,8.5630239336506,332,outcome_w2
2,panel_2_mturk,Panel 2 (MTurk),Democrat,treatmentfactcheck,-21.866422127601727,3.8873260634303404,-5.625054798800663,3.830103297756317e-8,-29.512185675797188,-14.220658579406265,346,outcome_w2
2,panel_2_mturk,Panel 2 (MTurk),Republican,treatmentfactcheck,-18.47880799935466,3.3741851800046767,-5.4765245573537396,9.227242172234059e-8,-25.119057678470007,-11.838558320239317,298,outcome_w2
2,panel_3_lucid,Panel 3 (Lucid),Democrat,treatmentfactcheck,7.89846639048606,5.0181834463822,1.5739692410368868,0.11712395288153617,-1.9987338933546681,17.79566667432679,194,outcome_w2
2,panel_3_lucid,Panel 3 (Lucid),Republican,treatmentfactcheck,1.678601389965736,5.683760047678372,0.2953329091806733,0.7681154371963618,-9.544691139844891,12.901893919776365,163,outcome_w2
2,panel_4_mturk,Panel 4 (MTurk),Democrat,treatmentfactcheck,-8.293452581411739,2.6850778751108377,-3.088719570589509,0.0021089797388769566,-13.567406154823527,-3.0194990079999497,565,outcome_w2
2,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentfactcheck,-5.04800014652637,3.4393142202230558,-1.467734502664599,0.14303751831474726,-11.811358582694652,1.7153582896419115,365,outcome_w2
2,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentfactcheck,-2.258666798457624,5.524238727771793,-0.4088648064940994,0.6833799813360715,-13.198163449423145,8.680829852507898,118,outcome_w2
2,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentfactcheck,-2.8520013248996765,6.848219889153315,-0.41645878360548466,0.6778245140304324,-16.412160681361975,10.708158031562624,119,outcome_w2
2,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentfactcheck,-5.463387618711348,4.105868904423711,-1.3306288500407382,0.1851251893281127,-13.569485350079669,2.6427101126569728,167,outcome_w2
2,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentfactcheck,0.9398463733950766,4.686221845760226,0.20055524563895444,0.8413109738976721,-8.317728921141114,10.197421667931266,154,outcome_w2
2,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentfactcheck,-4.281840286217799,5.096852695488007,-0.8400949648806412,0.40214911774069884,-14.350097509768359,5.786416937332762,155,outcome_w2
2,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentfactcheck,-3.9566427298853273,6.283831543087242,-0.6296544875137489,0.5301379383713509,-16.400339953767165,8.48705449399651,118,outcome_w2
3,panel_1_lucid,Panel 1 (Lucid),Democrat,treatmentfactcheck,-7.818440931961675,6.699569089955709,-1.1670065383284767,0.24566452901873362,-21.09149562952348,5.454613765600131,113,outcome_w2
3,panel_1_lucid,Panel 1 (Lucid),Republican,treatmentfactcheck,-5.122575976510177,8.079024706411726,-0.6340587091465095,0.5276331629668107,-21.17056608331001,10.925414130289656,91,outcome_w2
3,panel_1_mturk,Panel 1 (MTurk),Democrat,treatmentfactcheck,0.7793456492169997,3.6705213894638953,0.21232559806192233,0.8320006593446466,-6.444583465322816,8.003274763756815,293,outcome_w2
3,panel_1_mturk,Panel 1 (MTurk),Republican,treatmentfactcheck,0.48926513121636583,3.1248722296312232,0.15657124364220987,0.8756782206417211,-5.6578485232178615,6.636378785650594,331,outcome_w2
3,panel_2_mturk,Panel 2 (MTurk),Democrat,treatmentfactcheck,-6.774701183342302,4.088367742647577,-1.657067467946288,0.09839681733055015,-14.815401260165038,1.2659988934804343,352,outcome_w2
3,panel_2_mturk,Panel 2 (MTurk),Republican,treatmentfactcheck,0.3466576634071614,3.6078486490830866,0.09608431426170341,0.923514131909482,-6.751611188818603,7.444926515632926,318,outcome_w2
3,panel_3_lucid,Panel 3 (Lucid),Democrat,treatmentfactcheck,1.2167438438122127,5.384470393536256,0.22597279860111089,0.8214720353814732,-9.406115971857815,11.83960365948224,185,outcome_w2
3,panel_3_lucid,Panel 3 (Lucid),Republican,treatmentfactcheck,-2.6966180704983396,4.913655252819943,-0.5488008278461849,0.5838376752002721,-12.393885681271215,7.000649540274536,176,outcome_w2
3,panel_4_mturk,Panel 4 (MTurk),Democrat,treatmentfactcheck,1.0787999511503397,1.951466273563134,0.55281506309642,0.5806034112645608,-2.754015639908043,4.911615542208722,579,outcome_w2
3,panel_4_mturk,Panel 4 (MTurk),Republican,treatmentfactcheck,-1.8118129649279844,3.304593161018682,-0.5482711113429377,0.5838146987278442,-8.30855260162652,4.68492667177055,396,outcome_w2
3,panel_5_lucid,Panel 5 (Lucid),Democrat,treatmentfactcheck,-4.155290589379834,6.115423448304789,-0.6794771653190576,0.4979574593242091,-16.245811265129007,7.93523008636934,140,outcome_w2
3,panel_5_lucid,Panel 5 (Lucid),Republican,treatmentfactcheck,-3.481958681809048,5.382603387022637,-0.6468911847014384,0.5188517569901897,-14.13157131095247,7.167653947334375,129,outcome_w2
3,panel_6_mturk,Panel 6 (MTurk),Democrat,treatmentfactcheck,-28.28832788589513,4.442602199593554,-6.367513140943202,1.3841605083666762e-9,-37.05090087668433,-19.525754895105926,192,outcome_w2
3,panel_6_mturk,Panel 6 (MTurk),Republican,treatmentfactcheck,-14.756220893895733,5.440437729259978,-2.7123223586464817,0.007501524287169936,-25.5102917066468,-4.002150081144666,143,outcome_w2
3,panel_7_lucid,Panel 7 (Lucid),Democrat,treatmentfactcheck,-2.2792243744568315,5.400675429667872,-0.4220258010574426,0.6736024894518513,-12.94930602695274,8.390857278039078,152,outcome_w2
3,panel_7_lucid,Panel 7 (Lucid),Republican,treatmentfactcheck,4.298730947184635,5.8287716405044225,0.7375020351307882,0.4622331983412342,-7.239904684084187,15.837366578453455,122,outcome_w2
