file,dataverse_file_id,file_persistent_id,bytes,md5_served,md5_published,unf,served_as
README.txt,6814057,,2431,a4433dc042d142c6c66263ba133fe95a,a4433dc042d142c6c66263ba133fe95a,,README.txt
code/.Rhistory,6814082,,282,1d4e4b9e9de4b3da0e9b3fad9835909f,1d4e4b9e9de4b3da0e9b3fad9835909f,,.Rhistory
code/appendix_figure_3.R,6814059,,2583,639ac21f1cbf8c20cd462aa53fb471a9,639ac21f1cbf8c20cd462aa53fb471a9,,appendix_figure_3.R
code/appendix_figure_4_5_6_and_7.R,6814047,,4566,51cbc68688e863c8adac91f69ac8c9f5,51cbc68688e863c8adac91f69ac8c9f5,,appendix_figure_4_5_6_and_7.R
code/appendix_figure_8.R,6814037,,2035,959f27b8451ebb781a5269ac48b04ea9,959f27b8451ebb781a5269ac48b04ea9,,appendix_figure_8.R
code/appendix_figure_9.R,6814080,,4017,22d80995f70ec5ed6fa4865565ed391e,22d80995f70ec5ed6fa4865565ed391e,,appendix_figure_9.R
code/appendix_figures_1_and_2.R,6814056,,5727,f66b39b87850bc1effb556cf62e9e38d,f66b39b87850bc1effb556cf62e9e38d,,appendix_figures_1_and_2.R
code/appendix_table_1.R,6814090,,5010,7fb657fae5c01054d8e818f3371cf5e1,7fb657fae5c01054d8e818f3371cf5e1,,appendix_table_1.R
code/appendix_tables_2_3_4_5_6_and_7.R,6814067,,17275,7805f7d8aa96af361de77da1b52f9448,7805f7d8aa96af361de77da1b52f9448,,appendix_tables_2_3_4_5_6_and_7.R
code/figure_1.R,6814039,,3913,38cafd3afc5d35bc18a50aef56081907,38cafd3afc5d35bc18a50aef56081907,,figure_1.R
code/figure_2.R,6814053,,10888,ad47800edf9b1f476e32b14f72e3501b,ad47800edf9b1f476e32b14f72e3501b,,figure_2.R
code/figure_3.R,6814074,,9317,433262b3497efcfade377ecb294e08a0,433262b3497efcfade377ecb294e08a0,,figure_3.R
code/figure_4.R,6814051,,2120,660117a908c66845700e0fae78d1bc45,660117a908c66845700e0fae78d1bc45,,figure_4.R
code/figure_5.R,6814071,,7004,bab5644043198dc7f64d818ac430b0f0,bab5644043198dc7f64d818ac430b0f0,,figure_5.R
code/figure_6.R,6814087,,3855,c08a1416a4739f0952394be808317b51,c08a1416a4739f0952394be808317b51,,figure_6.R
code/fit_all_models.R,6814085,,19679,8f45d288dff09ae61b1794f7b200f5dc,8f45d288dff09ae61b1794f7b200f5dc,,fit_all_models.R
code/helpers.R,6814063,,3473,6f39db5dcd703a99317f7726bfca46d7,6f39db5dcd703a99317f7726bfca46d7,,helpers.R
data/all_panels_long.rds,6814076,,74318951,e3c21ab38bc8b0da9562d10e35711012,e3c21ab38bc8b0da9562d10e35711012,,all_panels_long.rds
data/cume_fc_views.rds,6814069,,3886,16749c16b8f7df6e082575abf669ba9c,16749c16b8f7df6e082575abf669ba9c,,cume_fc_views.rds
data/final_fc_views.rds,6814044,,2262,ab8fb555689e0cb43ae6377eda16da17,ab8fb555689e0cb43ae6377eda16da17,,final_fc_views.rds
data/ft_targets_long.csv,6814072,,15058,ac828badb1dd62bf8a880ca320778929,ac828badb1dd62bf8a880ca320778929,UNF:6:ll8kQCpQfOdAIKguhZyKNA==,ft_targets_long.tab
data/int_dates_for_fc_views.rds,6814060,,1283,2f1744fe5503fe69c9f9ba30ac7869e4,2f1744fe5503fe69c9f9ba30ac7869e4,,int_dates_for_fc_views.rds
data/treatments_df.rds,6814075,,58612,ef083b4e30ce17ec71d08a3a1a90dc77,ef083b4e30ce17ec71d08a3a1a90dc77,,treatments_df.rds
fitted_models/ates_w1_all_adj.rds,6814046,,10163,6cb1aa3f8c9fb34eb06ad43214671119,6cb1aa3f8c9fb34eb06ad43214671119,,ates_w1_all_adj.rds
fitted_models/ates_w1_all_noadj.rds,6814077,,10163,0e05d7a511624b8631cd874077d8f4e7,0e05d7a511624b8631cd874077d8f4e7,,ates_w1_all_noadj.rds
fitted_models/ates_w1_p2_adj.rds,6814088,,5616,aa0a7a7556fe1c81f6d3f87f81c60d5d,aa0a7a7556fe1c81f6d3f87f81c60d5d,,ates_w1_p2_adj.rds
fitted_models/ates_w1_p2_noadj.rds,6814050,,5616,4cbdbc9c3f7d0c6e05e0e5bf746d7baf,4cbdbc9c3f7d0c6e05e0e5bf746d7baf,,ates_w1_p2_noadj.rds
fitted_models/ates_w1_p3_adj.rds,6814089,,2376,b8705f15d88750a8830960fd569d28a6,b8705f15d88750a8830960fd569d28a6,,ates_w1_p3_adj.rds
fitted_models/ates_w1_p3_noadj.rds,6814036,,2376,87c492eed0b22484facb72304cf70362,87c492eed0b22484facb72304cf70362,,ates_w1_p3_noadj.rds
fitted_models/ates_w2_p2_adj.rds,6814040,,5616,ea7d82df4d38aae186d99a7843edb87d,ea7d82df4d38aae186d99a7843edb87d,,ates_w2_p2_adj.rds
fitted_models/ates_w2_p2_noadj.rds,6814064,,5616,12c99060a35252eede110dfb7e5135a1,12c99060a35252eede110dfb7e5135a1,,ates_w2_p2_noadj.rds
fitted_models/ates_w3_p3_adj.rds,6814081,,2376,eae5650b06d2bd4c2876e366c78c60ce,eae5650b06d2bd4c2876e366c78c60ce,,ates_w3_p3_adj.rds
fitted_models/ates_w3_p3_noadj.rds,6814045,,2376,5686da7472ec4ee7d280c1002668e920,5686da7472ec4ee7d280c1002668e920,,ates_w3_p3_noadj.rds
fitted_models/cates_w1_all_adj.rds,6814034,,18966,ba312f225bfc1072f7dc54af81bad101,ba312f225bfc1072f7dc54af81bad101,,cates_w1_all_adj.rds
fitted_models/cates_w1_all_noadj.rds,6814078,,18966,d4ae57529b23941ed7d5fef94a6aaec3,d4ae57529b23941ed7d5fef94a6aaec3,,cates_w1_all_noadj.rds
fitted_models/cates_w1_p2_adj.rds,6814062,,11622,d471082f81bd6d582e258c89d9534223,d471082f81bd6d582e258c89d9534223,,cates_w1_p2_adj.rds
fitted_models/cates_w1_p3_adj.rds,6814086,,3918,1e6995378004645db9080d8f37934e2e,1e6995378004645db9080d8f37934e2e,,cates_w1_p3_adj.rds
fitted_models/cates_w2_p2_adj.rds,6814068,,11622,c4995b0750ed3bd617f64b2e26ce9d8b,c4995b0750ed3bd617f64b2e26ce9d8b,,cates_w2_p2_adj.rds
fitted_models/cates_w2_p3_adj.rds,6814083,,3918,d41e21b1c48a81dfecfcb82d4b57440b,d41e21b1c48a81dfecfcb82d4b57440b,,cates_w2_p3_adj.rds
fitted_models/cates_w3_p3_adj.rds,6814035,,3918,49edd3b89a5ae346b7fa48462b0e8129,49edd3b89a5ae346b7fa48462b0e8129,,cates_w3_p3_adj.rds
fitted_models/diff_in_cates_w1_all_adj.rds,6814065,,10195,1b3f72ffeceb0a34af3d27a5af0512f7,1b3f72ffeceb0a34af3d27a5af0512f7,,diff_in_cates_w1_all_adj.rds
fitted_models/ft_ates_w1_all_adj.rds,6814073,,159749,8929248ff831743715d496321f0d0eef,8929248ff831743715d496321f0d0eef,,ft_ates_w1_all_adj.rds
fitted_models/ft_targets_ates_w1_PID_adj.rds,6814066,,29826,979415d41d08c28c735c2ac6054c99b9,979415d41d08c28c735c2ac6054c99b9,,ft_targets_ates_w1_PID_adj.rds
fitted_models/ft_targets_ates_w1_all_adj.rds,6814038,,9397,8f1f99ee5afc6fce84899d8c97aa4dae,8f1f99ee5afc6fce84899d8c97aa4dae,,ft_targets_ates_w1_all_adj.rds
fitted_models/ft_targets_meta_w1_PID_adj.rds,6814055,,1962,0f17ba517d892aeb7c5a9169765a54d1,0f17ba517d892aeb7c5a9169765a54d1,,ft_targets_meta_w1_PID_adj.rds
fitted_models/ft_targets_meta_w1_all_adj.rds,6814042,,1048,172d904b10cb71874f8adad760a7fe80,172d904b10cb71874f8adad760a7fe80,,ft_targets_meta_w1_all_adj.rds
fitted_models/iv_p2_adj.rds,6814043,,5424,29b3e601eba9d791235ebda6e79f8a16,29b3e601eba9d791235ebda6e79f8a16,,iv_p2_adj.rds
fitted_models/iv_p2_noadj.rds,6814054,,5424,851e2c85276b1abb20e3707b93132114,851e2c85276b1abb20e3707b93132114,,iv_p2_noadj.rds
fitted_models/iv_p3_adj.rds,6814041,,2328,d0cfeb648dbd31cb55ca73e760960cbe,d0cfeb648dbd31cb55ca73e760960cbe,,iv_p3_adj.rds
